TxnId,Browser,Device,Transaction_Type,City,State,Status,Merchant,Merchant_Category,Product_Category,Amount,Date and Time,Mode of Payment
TXN25743,Chrome,Windows PC,Sale,Guntur,Andhra Pradesh,Success,Book My Show,Ticketing,Cinema,282.1667092,4/15/2016 13:08,Net Banking
TXN17021,Firefox,Windows PC,Sale,Ujjain,Madhya Pradesh,Cancelled,Fossil,Lifestyle,Watches,176251.7286,3/5/2016 12:08,Debit Card
TXN13918,Mobile App,iOS,Sale,Kollam,Kerala,Success,Pepperfry,Lifestyle,Furniture,92452.03515,2/20/2016 10:08,Debit Card
TXN10711,Mobile App,iOS,Refund,Bangalore,Karnataka,Failed,Grofers,Grocery,Grocery,12810.87674,2/5/2016 10:08,Credit Card
TXN18618,Firefox,Windows PC,Sale,Aizawl,Mizoram,Success,ICICI Direct,Financial Products,Mutual Fund,145962.1232,3/12/2016 17:08,Debit Card
TXN20010,IE,Windows PC,Refund,Salem,Tamil Nadu,Success,SBI MF,Financial Products,Mutual Fund,233702.3493,3/19/2016 13:08,Credit Card
TXN11151,Opera,Windows Phone,Sale,Tumkur,Karnataka,Cancelled,Vodafone,Utility,DTH,229.9737825,2/6/2016 13:08,Wallet
TXN16670,Safari,Macintosh,Refund,Tiruppur,Tamil Nadu,Success,Puma,Lifestyle,Shoes,24766.68651,3/4/2016 10:08,Credit Card
TXN13049,Chrome,Windows PC,Sale,Guwahati,Assam,Success,Fossil,Lifestyle,Watches,42477.89071,2/14/2016 18:08,Wallet
TXN21144,UC Browser,Android,Sale,New Delhi,Delhi,Success,ICICI Direct,Financial Products,Mutual Fund,246690.1785,3/25/2016 12:08,Credit Card
TXN14664,Chrome,Windows PC,Sale,North Dumdum,West Bengal,Success,Future Generali,Insurance,Life,53426.3405,2/22/2016 13:08,Wallet
TXN24348,Opera,Android,Sale,Tiruvottiyur,Tamil Nadu,Cancelled,ICICI Direct,Financial Products,Mutual Fund,92097.18,4/8/2016 22:08,Credit Card
TXN19347,IE,Windows PC,Sale,Kakinada,Andhra Pradesh,Success,Make My Trip,Travel,Air,1212.72795,3/17/2016 10:08,Wallet
TXN13943,UC Browser,Blackberry,Sale,Pali,Rajasthan,Success,Inox,Ticketing,Cinema,964.852875,2/20/2016 11:08,Wallet
TXN20256,Opera,Android,Sale,New Delhi,Delhi,Success,Pepperfry,Lifestyle,Furniture,95051.79791,3/20/2016 12:08,Wallet
TXN24823,Chrome,Windows PC,Sale,Gurgaon,Haryana,Failed,Reliance Fresh Direct,Grocery,Grocery,2257.409175,4/10/2016 13:08,Wallet
TXN14382,UC Browser,Android,Sale,Satara,Maharashtra,Success,HDFC AMC,Financial Products,Mutual Fund,436043.4607,2/21/2016 12:08,Credit Card
TXN24457,IE,Windows PC,Sale,Aligarh,Uttar Pradesh,Success,Bajaj Allianze Health Insurance,Insurance,Health,73465.19775,4/9/2016 12:08,Credit Card
TXN15219,Chrome,Android,Sale,Tirupati,Andhra Pradesh,Success,Zomato,Foodtech,Cafe,483.4242,2/26/2016 12:08,Wallet
TXN13692,Opera,Android,Sale,Saharanpur,Uttar Pradesh,Success,Star Heath Insurance,Insurance,Health,113972.6728,2/19/2016 12:08,Credit Card
TXN18353,UC Browser,Windows PC,Sale,Latur,Maharashtra,Success,LIC ,Insurance,Life,10919.09258,3/11/2016 22:08,Debit Card
TXN22301,Chrome,Windows PC,Sale,Davanagere,Karnataka,Cancelled,Big Basket,Grocery,Grocery,8127.771223,3/30/2016 13:08,Debit Card
TXN17408,Chrome,Windows PC,Sale,Patna,Bihar,Failed,HDFC AMC,Financial Products,Mutual Fund,19591.19996,3/6/2016 13:08,Wallet
TXN19472,Chrome,Windows PC,Sale,Tiruchirappalli,Tamil Nadu,Success,AMBN Amro,Financial Products,Mutual Fund,14426.66878,3/17/2016 13:08,Credit Card
TXN19026,UC Browser,Windows PC,Refund,Jalgaon,Maharashtra,Success,Make My Trip,Travel,Air,2345.137907,3/14/2016 12:08,Wallet
TXN15859,UC Browser,Android,Sale,Bilaspur,Chattisgarh,Success,Micromax ,Electronics,TV,26102.37191,2/28/2016 12:08,Debit Card
TXN19785,Chrome,Windows PC,Sale,Rohtak,Haryana,Success,SBI MF,Financial Products,Mutual Fund,73388.45069,3/18/2016 21:08,Credit Card
TXN19107,Chrome,Android,Refund,Bhubaneswar,Orissa,Success,One Plus,Electronics,Mobiles,16150.995,3/14/2016 21:08,Credit Card
TXN19464,Chrome,Windows PC,Sale,Vijayawada,Andhra Pradesh,Cancelled,Future Generali,Insurance,Life,62841.12615,3/17/2016 13:08,Debit Card
TXN10345,IE,Windows PC,Sale,Kanpur,Uttar Pradesh,Success,Bajaj Allianze Health Insurance,Insurance,Health,55837.02317,2/3/2016 12:08,Credit Card
TXN26181,Mobile App,Windows PC,Sale,Moradabad,Uttar Pradesh,Success,UTI,Financial Products,Mutual Fund,53422.92183,4/16/2016 23:08,Credit Card
TXN24731,UC Browser,Android,Sale,Kolkata,West Bengal,Success,Nature Basket,Grocery,Grocery,10773.40919,4/10/2016 10:08,Debit Card
TXN17630,Mobile App,Windows PC,Refund,Dhanbad,Jharkhand,Cancelled,Star Heath Insurance,Insurance,Health,22387.5414,3/7/2016 14:08,Wallet
TXN21100,IE,Windows Phone,Sale,Ramagundam,Telangana,Success,Tata Sky,Utility,DTH,1334.928,3/25/2016 12:08,Wallet
TXN24232,IE,Windows PC,Sale,Tirupati,Andhra Pradesh,Success,AskMeGrocery,Grocery,Grocery,5842.014759,4/8/2016 13:08,Credit Card
TXN13529,UC Browser,Android,Refund,Ahmedabad,Gujarat,Success,Big Basket,Grocery,Grocery,12019.833,2/18/2016 13:08,Wallet
TXN13625,Chrome,Android,Sale,Loni,Uttar Pradesh,Success,Dell,Electronics,Desktops,121652.5397,2/18/2016 20:08,Wallet
TXN25117,UC Browser,Windows PC,Sale,Purnia,Bihar,Success,Religare Heath Insurance,Insurance,Health,47115.9825,4/11/2016 19:08,Credit Card
TXN11897,IE,Windows PC,Sale,Bathinda,Punjab,Success,Max Life Insurance,Insurance,Life,6249.118446,2/10/2016 13:08,Wallet
TXN22559,UC Browser,Windows Phone,Sale,Karawal Nagar,Delhi,Success,Pepperfry,Lifestyle,Furniture,216003.201,3/31/2016 22:08,Debit Card
TXN13618,IE,Windows PC,Sale,Bharatpur,Rajasthan,Success,Ola Cabs,Travel,Cabs,1551.836829,2/18/2016 19:08,Debit Card
TXN10460,UC Browser,Android,Sale,Cuttack,Orissa,Success,HDFC AMC,Financial Products,Mutual Fund,125345.7374,2/4/2016 10:08,Credit Card
TXN20147,Chrome,Android,Sale,Chennai,Tamil Nadu,Failed,Puma,Lifestyle,Shoes,11367.81435,3/19/2016 21:08,Wallet
TXN15316,UC Browser,Android,Sale,Agra,Uttar Pradesh,Success,Go Ibibo,Travel,Air,8744.424893,2/26/2016 15:08,Wallet
TXN24590,IE,Windows Phone,Sale,Vijayawada,Andhra Pradesh,Cancelled,Max Life Insurance,Insurance,Life,127018.7014,4/9/2016 14:08,Debit Card
TXN10393,Mobile App,Android,Refund,Gopalpur,West Bengal,Success,Fossil,Lifestyle,Watches,41699.75291,2/3/2016 14:08,Wallet
TXN22877,UC Browser,Windows PC,Sale,Cuttack,Orissa,Success,DSP Blackrock,Financial Products,Mutual Fund,225436.0878,4/2/2016 1:08,Net Banking
TXN22423,Chrome,Windows PC,Sale,Bharatpur,Rajasthan,Failed,Apple,Electronics,iPad,124536.1399,3/31/2016 12:08,Net Banking
TXN20520,IE,Windows PC,Sale,Kochi,Kerala,Success,Nike,Lifestyle,Shoes,13569.44873,3/21/2016 12:08,Credit Card
TXN14246,Safari,Macintosh,Sale,Pimpri-Chinchwad,Maharashtra,Cancelled,Book My Show,Ticketing,Cinema,2090.549199,2/20/2016 21:08,Credit Card
TXN24868,IE,Windows Phone,Sale,Aizawl,Mizoram,Failed,Religare Heath Insurance,Insurance,Health,5031.154013,4/10/2016 13:08,Credit Card
TXN21308,Opera,Android,Sale,Tirupati,Andhra Pradesh,Success,SBI MF,Financial Products,Mutual Fund,86529.80687,3/25/2016 21:08,Credit Card
TXN26258,Firefox,Android,Sale,Kozhikode,Kerala,Success,Pepperfry,Lifestyle,Furniture,219527.955,4/17/2016 12:08,Debit Card
TXN23027,Safari,Macintosh,Sale,Tirunelveli,Tamil Nadu,Success,LIC ,Insurance,Life,139317.0812,4/2/2016 13:08,Debit Card
TXN12467,IE,Windows Phone,Refund,Amritsar,Punjab,Success,Max Life Insurance,Insurance,Life,38136.798,2/13/2016 10:08,Debit Card
TXN20817,Firefox,Windows PC,Sale,Salem,Tamil Nadu,Success,Inox,Ticketing,Cinema,894.6476218,3/23/2016 21:08,Debit Card
TXN21765,Mobile App,Windows Phone,Sale,Sangli-Miraj & Kupwad,Maharashtra,Success,Dish TV,Utility,DTH,1754.301426,3/27/2016 12:08,Credit Card
TXN21145,Mobile App,Windows PC,Sale,Gandhinagar,Gujarat,Success,Bajaj Allianze Health Insurance,Insurance,Health,48784.59141,3/25/2016 12:08,Credit Card
TXN24095,Firefox,Windows PC,Sale,Rohtak,Haryana,Success,Max Life Insurance,Insurance,Life,75294.51338,4/8/2016 10:08,Credit Card
TXN26339,UC Browser,Android,Sale,Hapur,Uttar Pradesh,Success,Nike,Lifestyle,Shoes,2081.056582,4/17/2016 13:08,Debit Card
TXN17303,UC Browser,Android,Sale,Lucknow,Uttar Pradesh,Success,Dell,Electronics,Desktops,140597.8464,3/6/2016 12:08,Net Banking
TXN19017,UC Browser,Windows PC,Sale,Thiruvananthapuram,Kerala,Success,Nike,Lifestyle,Shoes,2908.609216,3/14/2016 12:08,Wallet
TXN25381,Chrome,Windows PC,Sale,Rajahmundry,Andhra Pradesh,Success,One Plus,Electronics,Mobiles,16777.845,4/14/2016 12:08,Credit Card
TXN25883,Chrome,Windows Phone,Sale,Lucknow,Uttar Pradesh,Success,Idea,Utility,DTH,96.00013135,4/16/2016 10:08,Credit Card
TXN13619,Opera,Android,Sale,Vadodara,Gujarat,Cancelled,Zomato,Foodtech,Cafe,3998.94248,2/18/2016 19:08,Credit Card
TXN22492,Firefox,Windows PC,Sale,Patna,Bihar,Failed,Idea,Utility,DTH,1640.52,3/31/2016 14:08,Debit Card
TXN23860,IE,Windows PC,Sale,Gandhinagar,Gujarat,Success,Swiggy,Foodtech,Cafe,593.05,4/7/2016 9:08,Debit Card
TXN26168,Chrome,Windows Phone,Sale,Avadi,Tamil Nadu,Cancelled,Nature Basket,Grocery,Grocery,985.3136862,4/16/2016 22:08,Debit Card
TXN12442,Mobile App,Android,Sale,Vadodara,Gujarat,Success,Dell,Electronics,Desktops,70027.13802,2/13/2016 0:08,Net Banking
TXN16022,Opera,Android,Refund,Bhagalpur,Bihar,Success,Big Basket,Grocery,Grocery,948.5784,2/28/2016 18:08,Credit Card
TXN10265,UC Browser,Windows Phone,Sale,Mumbai,Maharashtra,Success,UTI,Financial Products,Mutual Fund,232735.8558,2/2/2016 12:08,Debit Card
TXN23276,Chrome,Windows PC,Refund,Ahmedabad,Gujarat,Success,Go Ibibo,Travel,Air,2175.104167,4/3/2016 12:08,Credit Card
TXN12286,IE,Windows PC,Refund,Kolkata,West Bengal,Success,Dell,Electronics,Desktops,167867.227,2/12/2016 13:08,Net Banking
TXN11597,IE,Windows PC,Sale,Gopalpur,West Bengal,Success,Book My Show,Ticketing,Cinema,669.31487,2/7/2016 21:08,Wallet
TXN18331,Mobile App,Android,Refund,Howrah,West Bengal,Success,Uber,Travel,Cabs,1507.6152,3/11/2016 20:08,Net Banking
TXN18475,UC Browser,Windows PC,Sale,Thrissur,Kerala,Success,Fossil,Lifestyle,Watches,91791.91305,3/12/2016 12:08,Credit Card
TXN17559,Chrome,Windows Phone,Sale,Thrissur,Kerala,Success,Fossil,Lifestyle,Watches,101991.0145,3/7/2016 12:08,Wallet
TXN24587,UC Browser,Android,Sale,Ludhiana,Punjab,Cancelled,Nike,Lifestyle,Shoes,5742.329356,4/9/2016 14:08,Credit Card
TXN10119,UC Browser,Android,Sale,Chandrapur,Maharashtra,Success,DSP Blackrock,Financial Products,Mutual Fund,431600.0409,2/1/2016 10:08,Wallet
TXN13071,Firefox,Windows PC,Sale,Tiruchirappalli,Tamil Nadu,Cancelled,AMBN Amro,Financial Products,Mutual Fund,16972.5515,2/14/2016 21:08,Wallet
TXN15159,Safari,Macintosh,Sale,Panipat,Haryana,Success,Tata Sky,Utility,DTH,110.8512072,2/26/2016 10:08,Debit Card
TXN24532,Opera,Android,Refund,Salem,Tamil Nadu,Failed,SBI MF,Financial Products,Mutual Fund,262809.9769,4/9/2016 13:08,Wallet
TXN13774,UC Browser,Android,Refund,Shahjahanpur,Uttar Pradesh,Success,Swiggy,Foodtech,Cafe,5175.576,2/19/2016 13:08,Credit Card
TXN26071,Chrome,Windows PC,Sale,Aurangabad,Maharashtra,Success,NIIT,Education,Online Course,170480.0752,4/16/2016 15:08,Debit Card
TXN12697,UC Browser,Android,Sale,Kota,Rajasthan,Cancelled,Uber,Travel,Cabs,2992.395798,2/13/2016 18:08,Wallet
TXN13076,IE,Windows PC,Sale,Salem,Tamil Nadu,Success,Inox,Ticketing,Cinema,417.624795,2/14/2016 21:08,Debit Card
TXN22008,Mobile App,Windows PC,Sale,Gulbarga,Karnataka,Success,Bajaj Allianze Health Insurance,Insurance,Health,27875.57019,3/28/2016 10:08,Debit Card
TXN25538,Chrome,Windows PC,Sale,Pimpri-Chinchwad,Maharashtra,Failed,AskMeGrocery,Grocery,Grocery,7113.037787,4/14/2016 21:08,Credit Card
TXN18912,Firefox,Android,Sale,Khammam,Telangana,Success,Make My Trip,Travel,Air,3876.12,3/13/2016 16:08,Net Banking
TXN24146,Safari,Macintosh,Sale,Panihati,West Bengal,Success,HDFC AMC,Financial Products,Mutual Fund,70312.6305,4/8/2016 12:08,Net Banking
TXN18948,Mobile App,Windows PC,Refund,Panihati,West Bengal,Success,Future Generali,Insurance,Life,68807.32422,3/13/2016 18:08,Credit Card
TXN26429,Chrome,Android,Sale,Satara,Maharashtra,Cancelled,Carnival,Ticketing,Cinema,1743.820496,4/17/2016 19:08,Credit Card
TXN14299,Mobile App,Windows PC,Sale,Pimpri-Chinchwad,Maharashtra,Success,AskMeGrocery,Grocery,Grocery,11030.85154,2/21/2016 10:08,Credit Card
TXN13556,Chrome,Windows PC,Sale,Delhi,Delhi,Success,Zomato,Foodtech,Cafe,4014.08784,2/18/2016 13:08,Wallet
TXN16994,Mobile App,Windows Phone,Sale,Tirupati,Andhra Pradesh,Success,Zomato,Foodtech,Cafe,488.5605821,3/5/2016 12:08,Credit Card
TXN13397,Chrome,Windows PC,Sale,Bareilly,Uttar Pradesh,Success,Foodpanda,Foodtech,Cafe,2988.990644,2/17/2016 13:08,Debit Card
TXN15395,Firefox,Windows PC,Sale,Rajahmundry,Andhra Pradesh,Success,One Plus,Electronics,Mobiles,17616.73725,2/26/2016 22:08,Credit Card
TXN20102,Firefox,Windows PC,Refund,Baranagar,West Bengal,Success,Inox,Ticketing,Cinema,668.792376,3/19/2016 18:08,Debit Card
TXN24022,Firefox,Windows PC,Sale,Satara,Maharashtra,Success,HDFC AMC,Financial Products,Mutual Fund,346066.2387,4/7/2016 18:08,Debit Card
TXN24519,Opera,Android,Refund,Bhagalpur,Bihar,Success,Book My Show,Ticketing,Cinema,1372.75803,4/9/2016 13:08,Wallet
TXN20709,Firefox,Android,Sale,Muzaffarnagar,Uttar Pradesh,Success,Reliance Fresh Direct,Grocery,Grocery,8182.044185,3/23/2016 12:08,Wallet
TXN14707,Chrome,Windows PC,Sale,Kochi,Kerala,Cancelled,Dish TV,Utility,DTH,274.05,2/22/2016 18:08,Credit Card
TXN11834,Opera,Android,Sale,Moradabad,Uttar Pradesh,Success,Zomato,Foodtech,Cafe,2056.547426,2/10/2016 10:08,Credit Card
TXN21863,Opera,Android,Sale,Vadodara,Gujarat,Success,Zomato,Foodtech,Cafe,6918.585606,3/27/2016 13:08,Credit Card
TXN17602,UC Browser,Android,Sale,New Delhi,Delhi,Success,ICICI Direct,Financial Products,Mutual Fund,113578.5048,3/7/2016 13:08,Net Banking
TXN24085,Mobile App,Windows Phone,Sale,Pimpri-Chinchwad,Maharashtra,Success,Tata Sky,Utility,DTH,2072.678965,4/8/2016 1:08,Net Banking
TXN24679,Firefox,Android,Refund,Indore,Madhya Pradesh,Failed,Ola Cabs,Travel,Cabs,1240.7094,4/9/2016 21:08,Debit Card
TXN22749,Chrome,Windows PC,Sale,Nizamabad,Telangana,Success,Reliance Fresh Direct,Grocery,Grocery,2487.326905,4/1/2016 14:08,Credit Card
TXN18031,Safari,Macintosh,Sale,Hyderabad,Telangana,Success,Book My Show,Ticketing,Cinema,2250.266721,3/10/2016 17:08,Debit Card
TXN22202,Mobile App,Android,Sale,Amravati,Maharashtra,Success,Idea,Utility,DTH,3979.787176,3/29/2016 18:08,Debit Card
TXN24114,Safari,Macintosh,Refund,Bharatpur,Rajasthan,Failed,Nature Basket,Grocery,Grocery,17153.703,4/8/2016 12:08,Credit Card
TXN15706,UC Browser,Android,Sale,Sri Ganganagar,Rajasthan,Success,Puma,Lifestyle,Shoes,9189.740827,2/27/2016 19:08,Credit Card
TXN24161,IE,Windows Phone,Sale,Rampur,Uttar Pradesh,Success,Pepperfry,Lifestyle,Furniture,46143.75033,4/8/2016 12:08,Debit Card
TXN18015,Safari,Macintosh,Refund,Salem,Tamil Nadu,Success,SBI MF,Financial Products,Mutual Fund,333860.499,3/10/2016 14:08,Wallet
TXN25869,Chrome,Windows PC,Sale,Purnia,Bihar,Success,Future Generali,Insurance,Life,33150.94872,4/16/2016 10:08,Wallet
TXN14027,IE,Windows PC,Sale,Sonipat,Haryana,Cancelled,Amity University,Education,Online Course,76333.04824,2/20/2016 12:08,Wallet
TXN18246,Firefox,Windows PC,Sale,Farrukhabad,Uttar Pradesh,Success,AMBN Amro,Financial Products,Mutual Fund,219177.7718,3/11/2016 13:08,Debit Card
TXN11908,Mobile App,Android,Sale,Muzaffarpur,Bihar,Success,Inox,Ticketing,Cinema,123.3471614,2/10/2016 13:08,Wallet
TXN26100,Chrome,Windows Phone,Refund,Bhiwandi,Maharashtra,Failed,Zomato,Foodtech,Cafe,5924.552435,4/16/2016 18:08,Net Banking
TXN17661,Safari,iOS,Sale,New Delhi,Delhi,Failed,Baniya Babu.com,Grocery,Grocery,7168.6944,3/7/2016 21:08,Wallet
TXN20188,IE,Windows PC,Sale,Latur,Maharashtra,Success,Uber,Travel,Cabs,355.8606392,3/20/2016 10:08,Credit Card
TXN23918,UC Browser,Android,Refund,Dhule,Maharashtra,Success,Max Life Insurance,Insurance,Life,141901.4768,4/7/2016 12:08,Credit Card
TXN16369,Mobile App,Windows PC,Refund,Dhanbad,Jharkhand,Cancelled,Star Heath Insurance,Insurance,Health,14881.3622,3/2/2016 13:08,Credit Card
TXN22623,UC Browser,Android,Refund,Dhule,Maharashtra,Success,Max Life Insurance,Insurance,Life,242065.8498,4/1/2016 12:08,Debit Card
TXN26000,Safari,Macintosh,Sale,Jalgaon,Maharashtra,Success,Bajaj Allianze Health Insurance,Insurance,Health,126343.5963,4/16/2016 13:08,Credit Card
TXN17456,Safari,iOS,Refund,Bathinda,Punjab,Success,Nature Basket,Grocery,Grocery,10234.86092,3/6/2016 14:08,Debit Card
TXN18048,Chrome,Windows PC,Refund,Kurnool,Andhra Pradesh,Success,Pepperfry,Lifestyle,Furniture,112922.0105,3/10/2016 18:08,Wallet
TXN20367,IE,Windows PC,Sale,Mumbai,Maharashtra,Cancelled,Samsung,Electronics,Laptops,5479.659236,3/20/2016 13:08,Credit Card
TXN16602,Firefox,Android,Refund,Coimbatore,Tamil Nadu,Success,Book My Show,Ticketing,Cinema,675.0800162,3/3/2016 18:08,Net Banking
TXN10416,Opera,Android,Sale,Firozabad,Uttar Pradesh,Success,Vodafone,Utility,DTH,1484.368786,2/3/2016 19:08,Wallet
TXN23881,UC Browser,Blackberry,Sale,Bhiwandi,Maharashtra,Success,Zomato,Foodtech,Cafe,6746.22,4/7/2016 12:08,Credit Card
TXN21503,Firefox,Windows PC,Refund,Ramagundam,Telangana,Failed,Grofers,Grocery,Grocery,11740.80278,3/26/2016 13:08,Debit Card
TXN25504,UC Browser,Blackberry,Sale,Etawah,Uttar Pradesh,Success,Max Life Insurance,Insurance,Life,82157,4/14/2016 18:08,Credit Card
TXN11095,IE,Windows Phone,Sale,South Dumdum,West Bengal,Success,Pepperfry,Lifestyle,Furniture,60348.54484,2/6/2016 12:08,Credit Card
TXN11619,Firefox,Android,Sale,Raichur,Karnataka,Success,Dish TV,Utility,DTH,3160.802453,2/7/2016 23:08,Credit Card
TXN18456,IE,Windows Phone,Sale,Sagar,Madhya Pradesh,Success,ICICI Direct,Financial Products,Mutual Fund,16604.5349,3/12/2016 12:08,Credit Card
TXN15816,IE,Windows Phone,Refund,Mau,Uttar Pradesh,Cancelled,Big Basket,Grocery,Grocery,1142.575875,2/28/2016 10:08,Net Banking
TXN25004,UC Browser,Android,Refund,Alwar,Rajasthan,Success,Amity University,Education,Online Course,44305.20281,4/10/2016 23:08,Credit Card
TXN11967,Firefox,Android,Refund,Salem,Tamil Nadu,Success,Puma,Lifestyle,Shoes,2415.9303,2/11/2016 9:08,Credit Card
TXN14049,Chrome,Windows Phone,Refund,Pimpri-Chinchwad,Maharashtra,Success,Carnival,Ticketing,Cinema,1979.389913,2/20/2016 13:08,Wallet
TXN24619,IE,Windows PC,Sale,Bokaro,Jharkhand,Success,Amity University,Education,Online Course,50363.46566,4/9/2016 17:08,Debit Card
TXN17987,Firefox,Windows PC,Sale,Shimla,Himachal Pradesh,Success,Book My Show,Ticketing,Cinema,60.36455898,3/10/2016 13:08,Credit Card
TXN14784,Safari,Macintosh,Sale,Rohtak,Haryana,Success,Amity University,Education,Online Course,92880.68876,2/23/2016 13:08,Debit Card
TXN14414,Chrome,Windows PC,Refund,Thiruvananthapuram,Kerala,Success,Micromax ,Electronics,TV,59034.15,2/21/2016 13:08,Net Banking
TXN23657,IE,Windows PC,Refund,Barasat,West Bengal,Cancelled,SBI MF,Financial Products,Mutual Fund,51255.13304,4/5/2016 11:08,Debit Card
TXN15459,IE,Windows PC,Sale,Anantapur,Andhra Pradesh,Failed,DSP Blackrock,Financial Products,Mutual Fund,136761.45,2/27/2016 12:08,Debit Card
TXN23111,Firefox,Windows Phone,Sale,Gandhinagar,Gujarat,Success,Swiggy,Foodtech,Cafe,719.2213875,4/2/2016 18:08,Credit Card
TXN11428,Firefox,Android,Sale,Kolkata,West Bengal,Success,Baniya Babu.com,Grocery,Grocery,9900.209011,2/7/2016 12:08,Debit Card
TXN21143,Chrome,Android,Sale,Itanagar,Arunachal Pradesh,Failed,Zomato,Foodtech,Cafe,5519.059875,3/25/2016 12:08,Wallet
TXN20452,UC Browser,Android,Sale,Bhilai,Chattisgarh,Success,NIIT,Education,Online Course,173318.0803,3/20/2016 21:08,Credit Card
TXN15226,UC Browser,Windows PC,Sale,Imphal,Manipur,Success,Foodpanda,Foodtech,Cafe,728.2830165,2/26/2016 12:08,Net Banking
TXN24830,Firefox,Android,Sale,Nashik,Maharashtra,Cancelled,Zomato,Foodtech,Cafe,10345.08056,4/10/2016 13:08,Wallet
TXN12226,UC Browser,Android,Sale,Bharatpur,Rajasthan,Cancelled,Apple,Electronics,iPad,96365.7537,2/12/2016 12:08,Credit Card
TXN25958,Chrome,Windows PC,Refund,North Dumdum,West Bengal,Success,SBI MF,Financial Products,Mutual Fund,72446.14061,4/16/2016 12:08,Credit Card
TXN21672,Firefox,Windows PC,Refund,Muzaffarnagar,Uttar Pradesh,Success,Star Heath Insurance,Insurance,Health,61997.27613,3/26/2016 22:08,Credit Card
TXN10937,Chrome,Android,Sale,Amaravati,Andhra Pradesh,Success,AskMeGrocery,Grocery,Grocery,12488.40832,2/5/2016 21:08,Wallet
TXN18177,IE,Windows PC,Sale,Durgapur,West Bengal,Success,HDFC AMC,Financial Products,Mutual Fund,130113.585,3/11/2016 12:08,Wallet
TXN25604,Opera,Blackberry,Sale,Firozabad,Uttar Pradesh,Success,Vodafone,Utility,DTH,1318.141283,4/15/2016 12:08,Net Banking
TXN23633,UC Browser,Windows PC,Sale,Bharatpur,Rajasthan,Success,Apple,Electronics,iPad,130762.9469,4/4/2016 21:08,Wallet
TXN25124,Chrome,Windows PC,Sale,Ghaziabad,Uttar Pradesh,Success,HDFC AMC,Financial Products,Mutual Fund,172048.872,4/11/2016 21:08,Debit Card
TXN23664,Opera,Android,Sale,Bikaner,Rajasthan,Cancelled,Make My Trip,Travel,Air,8960.809315,4/5/2016 12:08,Wallet
TXN24222,Opera,Android,Sale,Tirupati,Andhra Pradesh,Success,SBI MF,Financial Products,Mutual Fund,50014.22837,4/8/2016 13:08,Credit Card
TXN26504,IE,Windows PC,Sale,Kota,Rajasthan,Cancelled,AskMeGrocery,Grocery,Grocery,5653.868409,4/18/2016 10:08,Credit Card
TXN16671,Opera,Android,Sale,Thiruvananthapuram,Kerala,Success,Samsung,Electronics,Laptops,201350.4286,3/4/2016 10:08,Wallet
TXN19579,IE,Windows Phone,Sale,Rourkela,Orissa,Success,Go Ibibo,Travel,Air,4320.258705,3/18/2016 11:08,Credit Card
TXN12541,UC Browser,Android,Sale,Bilaspur,Chattisgarh,Success,Zomato,Foodtech,Cafe,2409.9768,2/13/2016 12:08,Debit Card
TXN12968,IE,Windows PC,Sale,Rajpur Sonarpur,West Bengal,Success,Pepperfry,Lifestyle,Furniture,12719.38815,2/14/2016 13:08,Wallet
TXN23967,Chrome,Windows PC,Sale,Kochi,Kerala,Success,Baniya Babu.com,Grocery,Grocery,777.6348526,4/7/2016 13:08,Debit Card
TXN21304,Opera,Android,Sale,Aizawl,Mizoram,Failed,Dell,Electronics,Desktops,268026.2393,3/25/2016 20:08,Credit Card
TXN26069,Safari,Macintosh,Sale,Nashik,Maharashtra,Success,Scootsy,Foodtech,Cafe,9847.104926,4/16/2016 15:08,Debit Card
TXN22829,Mobile App,Windows Phone,Refund,Hapur,Uttar Pradesh,Success,ICICI Direct,Financial Products,Mutual Fund,156638.3388,4/1/2016 21:08,Wallet
TXN21935,IE,Windows Phone,Refund,Hapur,Uttar Pradesh,Failed,ICICI Direct,Financial Products,Mutual Fund,128603.6361,3/27/2016 18:08,Debit Card
TXN16084,Firefox,Windows PC,Sale,Chennai,Tamil Nadu,Success,Scootsy,Foodtech,Cafe,2331.051581,2/28/2016 22:08,Net Banking
TXN22594,Safari,iOS,Refund,Asansol,West Bengal,Success,Carnival,Ticketing,Cinema,2869.00577,4/1/2016 10:08,Debit Card
TXN23025,Chrome,Windows PC,Sale,Haridwar,Uttarakhand,Success,AskMeGrocery,Grocery,Grocery,8120.280666,4/2/2016 13:08,Wallet
TXN13836,Firefox,Android,Sale,South Dumdum,West Bengal,Failed,Ola Cabs,Travel,Cabs,1542.09097,2/19/2016 18:08,Wallet
TXN13044,Chrome,Windows PC,Sale,Gorakhpur,Uttar Pradesh,Success,One Plus,Electronics,Mobiles,3568.03655,2/14/2016 18:08,Debit Card
TXN13834,Mobile App,Windows Phone,Refund,Bangalore,Karnataka,Success,Grofers,Grocery,Grocery,5868.6075,2/19/2016 18:08,Wallet
TXN12206,Chrome,Windows Phone,Sale,North Dumdum,West Bengal,Failed,AMBN Amro,Financial Products,Mutual Fund,106470.987,2/12/2016 11:08,Credit Card
TXN22238,Chrome,Windows PC,Refund,Barasat,West Bengal,Success,Puma,Lifestyle,Shoes,3609.14505,3/30/2016 10:08,Wallet
TXN22093,Chrome,Windows PC,Refund,Ambernath,Maharashtra,Success,Swiggy,Foodtech,Cafe,1262.009351,3/28/2016 18:08,Debit Card
